rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,TOPDOWN.MEMORY_BOUND_SLOTS,32637,245529521209.24936,31156577343.217793,0.12689544291769705,9540134759.21734,298753136548.231,211261382262.0602,211982965637.04062,215616692527.56226,234695986453.07968,278317905402.072,289494937911.4538,294911635005.6704,0.7102507857572649
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,32637,106562944120.75362,5362140583.037017,0.050318998102762774,84343994.46703888,115942989010.61053,100032149276.563,100443069539.38467,104523706507.35512,107156859135.8135,108596434703.21967,112353250825.17336,113037796724.96553,0.8066220304402535
1,MEMORY_ACTIVITY.STALLS_L2_MISS,32637,105652031282.13834,5467785219.774183,0.05175276947750056,78529145.83252369,115165122697.05292,98650453933.43282,99077882759.62836,103511014313.21574,106292564189.69777,108017915454.55664,111535171979.51556,112290502593.1463,0.7830743655119692
2,instructions,31934,49947213163.59254,18512596124.291267,0.3706432241506008,782100936.8676283,101023474141.80914,22289605050.241367,23710528650.057938,31100699463.75981,52511149911.228035,69756431052.88678,71797871016.07559,72115843591.46922,0.7591107520054622
2,cycles,31934,98009301856.6512,6085158300.417731,0.06208755888617499,5765930596.521335,106291283425.21884,91357538203.70776,92247105257.86249,92615560566.7221,98747928895.05585,103157349527.18633,103374099483.06921,103562134232.46297,0.7811815571076411
2,L2_RQSTS.MISS,31934,1307187711.5215786,489641906.92408633,0.37457658346109957,76355695.31693567,2812503243.4300394,526956477.28978693,586257165.2790248,1014602522.9169462,1283591715.0343676,1460502062.6766105,2434611063.9378786,2742176024.3309975,0.4663515695133216
2,L2_RQSTS.REFERENCES,31934,1809875705.2323804,631095072.8015803,0.34869525624167125,139213242.30366766,3669070200.987499,777928861.9447905,838851643.9121349,1438513151.5320656,1722931578.9293227,2111567934.775562,3207025707.89746,3559371180.907481,0.5080185385671842
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,31934,911147913.9834889,374624205.7291962,0.4111563007276828,3935226.9429055876,2585513685.672433,563891761.3690633,595659591.3193825,624730013.0293732,771682582.8198042,1102021763.6947064,1670641354.9062793,2331889942.8127427,0.6354732776856293
2,MEM_LOAD_RETIRED.L1_HIT,31934,16761473120.546568,6648750694.829374,0.39666863688008397,112081046.5089193,39345021400.12544,5125430081.946525,5475978516.417786,11412417250.711784,18308073061.528778,23342265653.804153,24065103112.98261,24179883321.456253,0.7620196656113768
2,MEM_LOAD_RETIRED.L2_HIT,31934,133501997.52263749,188246960.0509557,1.4100684899417726,2850926.8103063838,1642743782.6786537,3197994.967137098,6785851.891090645,70294584.45457447,110090168.86264017,123502225.89711556,240142837.19528127,1386635693.4657772,0.9023519770617457
2,MEM_LOAD_RETIRED.L1_MISS,31934,559361379.2500612,263232778.76590082,0.47059519754263057,3659948.6186810946,2140838571.6362824,348716787.77482617,388883289.9241294,430408801.32838213,483958724.511302,514553640.7311665,1060196055.9930806,1945920761.3290079,0.647638884238021
2,MEM_LOAD_RETIRED.L2_MISS,31934,424652211.7037959,127088945.92450869,0.2992777205012086,893642.9152911253,1045315779.1156458,293463577.3637372,307847812.1481209,368928774.5651315,388275091.0032905,417812232.9668266,750074889.719612,859093973.3565526,0.1188754704264916
2,TOPDOWN.SLOTS_P,31934,410881872658.70184,24990054981.59348,0.060820534183924475,48204977189.04157,445742950079.8904,383146987881.8839,386601186734.1296,388219211572.49133,413900488608.7055,432533639399.5144,433504608212.5691,434401241848.201,0.7738267512283467
2,TOPDOWN.MEMORY_BOUND_SLOTS,31934,249033391757.21588,28724507280.231163,0.11534399896153225,25670357871.46362,298660749918.859,217009991989.75757,218009367196.10388,220116086977.6848,240939312720.9772,278164016812.0261,289541017598.86945,294797254635.80756,0.7086852681285061
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,31934,106162314062.46948,5113990618.9202795,0.0481714313038715,91638136.7823812,117391914405.8925,99932077174.16277,100335350322.36841,104697652917.5002,106837173342.29303,108102185755.69968,111522239339.70714,113013146858.46384,0.7993985281052362
2,MEMORY_ACTIVITY.STALLS_L2_MISS,31934,105249602802.50262,5214811205.331508,0.0495470867962982,85555680.89775173,116957857701.18092,98561945854.47989,98996063363.94621,103714760163.23947,105958956842.5799,107362742810.59285,110728532140.52644,112243563364.31633,0.7727653844426852
3,instructions,32139,49562445217.48991,18423464501.222248,0.3717222671394926,692534241.7115026,74565763383.62376,22839661764.017685,23811981647.778046,31015400096.249187,51547708237.18823,69022329511.09778,72268810286.53435,72481101267.48224,0.7616949665822756
3,cycles,32139,97825223308.18419,6649829859.885905,0.06797663869303502,5766738625.108145,107782724646.87599,91367307929.92493,92261588120.36462,92589642420.71994,98253343256.61635,103150635719.06042,103374708650.45271,103545285908.26564,0.8202259764425942
3,L2_RQSTS.MISS,32139,1312252514.8651724,509726982.15899616,0.3884366586345374,50234589.17729365,2813574983.039494,500167779.47695297,558251334.5983202,985475680.3907579,1378915130.5308254,1464595849.7363048,2431311106.9446926,2735497327.108173,0.517680326844943
3,L2_RQSTS.REFERENCES,32139,1811738274.3103445,652163566.0173026,0.35996566130146745,122346581.73186973,3645321847.394412,729122335.8735522,794940765.0772766,1400603947.3983417,1831623302.128027,2106094640.60815,3195872864.69764,3552093071.364664,0.5462415344901801
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,32139,903801858.5167658,372001072.9858453,0.4115958265413819,3987997.46243838,2497034366.0,535156230.70869374,577599875.2961842,622996626.7735348,764312055.995244,1096577902.9341908,1663805260.968464,2278801428.048238,0.6340675256091333
3,MEM_LOAD_RETIRED.L1_HIT,32139,16656087702.787325,6644066539.605197,0.39889718751260783,95879213.727341,25837359506.665108,5248176965.800479,5494292083.978167,11373752983.601194,18066092037.698242,23159844009.439884,24281852333.701942,24357083054.3801,0.7641671849129651
3,MEM_LOAD_RETIRED.L2_HIT,32139,132219321.88022122,185253337.82139993,1.401106397968239,2186109.8280061423,1572555708.2717454,3253232.225664296,6562920.150234426,63935160.36072306,107556886.08112924,124426830.1231173,242286676.61492464,1355368765.0479555,0.9014683337560628
3,MEM_LOAD_RETIRED.L1_MISS,32139,552214697.5834142,259937169.4442691,0.4707175860798319,3591526.402959502,2082476093.861031,337529975.0300974,387713327.01856816,423901104.05533504,467623115.23891985,509951966.0415932,1056556909.266322,1900913631.7598016,0.6419636146188034
3,MEM_LOAD_RETIRED.L2_MISS,32139,418957125.7294117,126869660.67782229,0.3028225393157832,899976.1395919101,1001417575.6828288,296778169.537431,306188383.3843814,358308734.1210382,383707879.0651226,416863197.31639767,743066533.9357526,855056341.5839779,0.12620015463029075
3,TOPDOWN.SLOTS_P,32139,410121424517.18176,27122532490.27402,0.06613293251432599,48233832473.4968,451669226480.607,383229443154.055,386656806690.4001,388105155955.5464,411613651090.18384,432508918496.0028,433524076833.61554,434311635942.32336,0.811789141624429
3,TOPDOWN.MEMORY_BOUND_SLOTS,32139,249404493999.5157,28808872622.30804,0.115510639605251,20897830310.180817,298055525230.51697,216549079821.5032,217345254692.63202,222489629330.23434,240396881352.77142,278481528317.44214,289510758358.4696,294729902420.25543,0.7190705808135686
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,32139,106078698931.53741,5954362962.9547205,0.056131561029020845,101888766.02067067,115517430111.01564,99959216338.46964,100411795739.35503,104480483755.06369,106506203585.06076,108333393225.41046,111909404035.33777,112897705628.4521,0.8462047328280892
3,MEMORY_ACTIVITY.STALLS_L2_MISS,32139,105167521759.99345,6025592413.018923,0.05729518307724453,97131707.85835735,115189238509.3017,98617882209.55222,99097175199.83243,103494847181.30035,105602774716.22064,107669490092.66544,111056359816.74202,112151011631.89081,0.8240960289447603
