rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,15650,972271838.6914332,476910678.13318753,0.4905116646956008,110949886.24793841,3586488449.6642933,560037298.960861,608629189.9434857,625328768.5624722,863357753.3579872,1161026035.7757194,1462743830.3053894,3371956887.9182854,0.6810523648539668
2,MEM_LOAD_RETIRED.L1_HIT,15650,17258318393.204533,6622748837.807428,0.38374241840474665,169049923.7445363,26310877724.982872,5432667588.906287,6190350807.058372,10619089532.923935,19081962685.9058,24003125123.91548,24471540558.476902,24543446395.80452,0.26780775058296047
2,MEM_LOAD_RETIRED.L2_HIT,15650,175067430.93290642,315767876.7580937,1.8036928689443665,3582945.292031285,2431988067.2674637,26777558.43508268,32938948.844190083,80914881.13557033,124889776.73486714,150597302.82615846,242036338.14385173,2124380148.9313567,0.8690247793206108
2,MEM_LOAD_RETIRED.L1_MISS,15650,614646386.1825916,395282671.2931348,0.6431058250389015,66605874.54254584,3085141505.3096747,373664728.29676074,417875344.0010801,449601592.6935147,508443301.9974103,625545522.8482568,832458277.1022182,2896029452.809427,0.7929154055344518
2,MEM_LOAD_RETIRED.L2_MISS,15650,438637462.3792351,113241426.5799433,0.25816633619414286,40555784.27285919,1058462699.4639117,317161985.07637686,336016442.80679363,380907727.28768146,386305548.5718142,472867666.8469278,631425522.3983555,859342872.3995239,0.2600132059769338
2,TOPDOWN.SLOTS_P,15650,410305836430.2573,23066278374.250347,0.056217280687332095,48123150763.605354,443494203140.2034,385524187491.0619,386206222424.0786,389845618337.0709,412738022935.92426,431154265563.05066,432181059226.18677,432896086977.87585,0.5190531604711243
2,TOPDOWN.MEMORY_BOUND_SLOTS,15650,248933285384.87534,26753985785.15234,0.10747452171286796,38764620691.98128,293101715509.5889,217884844157.62885,219085679963.1985,221486628101.66983,245724103581.17572,277962042576.4019,284171532667.2318,286148446324.82837,0.34879227904397275
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,15650,105087621664.89038,4431734416.1569605,0.04217180240589265,6326242206.729773,112737476632.69446,98990565022.44492,101017350240.7238,104418220779.25903,105828605128.41061,106351058289.33835,107582343592.30255,110323905927.93382,0.7402251368609839
2,MEMORY_ACTIVITY.STALLS_L2_MISS,15650,104098940081.31166,4532518890.99897,0.043540490301424976,6341023128.667995,112216016836.71101,95293630727.46758,99628329608.7457,103401453286.3451,104913368232.2375,105524910850.12708,106678167470.55835,109333305829.78255,0.7042130150347087
3,instructions,15749,51129889875.14412,18292128488.562992,0.357758026337064,1057153163.5050489,83316225549.27765,23560932444.987858,25049865390.728153,31319988258.53826,53210096849.40109,71135480930.98912,72547254424.49072,72756448924.09488,0.31524799014845545
3,cycles,15749,97756745405.14162,6001475541.421085,0.06139193276687617,5752501185.359479,104507520601.42749,91934365175.93993,92100925268.43317,93001104882.96082,98174369695.8513,102804065066.36523,103040274725.96387,103217228122.99692,0.6107449208282755
3,L2_RQSTS.MISS,15749,1445469879.2351453,371920473.6670442,0.2573007428310038,106955725.93693681,2643353951.004994,533094366.097683,823487617.2788858,1239246694.0189958,1409896384.019502,1590776541.2549639,2131859421.1117394,2157698689.9180927,0.27833053736623575
3,L2_RQSTS.REFERENCES,15749,1994244474.8255808,585481813.3341488,0.2935857768317777,181853591.2094651,5874233179.038763,761258637.3441726,1365436253.3707335,1691261057.682622,1856190281.3248682,2235098855.4575696,2824868695.6908956,4207052751.82954,0.4850141765320623
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,15749,966935937.2324394,466783177.64258593,0.4827446779758865,71811355.94867328,3468590401.609128,555818068.2048349,605134567.9645562,624429949.5841928,846905129.5725958,1156752296.252917,1458779192.905455,3274596644.5871005,0.6738175683817162
3,MEM_LOAD_RETIRED.L1_HIT,15749,17142236822.233574,6578055304.882515,0.3837337783334519,153541358.33189902,26051875295.03509,5408174353.232147,6066463673.537788,10683468167.605742,18702471846.44396,23876263419.057533,24367841442.013054,24430854722.639126,0.27575335404880513
3,MEM_LOAD_RETIRED.L2_HIT,15749,173536370.5498846,309115264.15918577,1.7812707686561176,3657880.0071332837,2362805338.7171626,26342913.534015372,32050485.72832946,79662388.60524827,123589397.8348173,148793815.70070374,264076247.41882488,2074891019.1892555,0.8722612532696197
3,MEM_LOAD_RETIRED.L1_MISS,15749,609112922.2653381,385376795.8215844,0.6326853063440819,27149710.850010186,2978254739.488369,367661843.9247878,414825483.9146104,447492267.7894409,503158977.75011104,615814681.5598662,842707855.9589567,2816285609.9009967,0.7896765702740034
3,MEM_LOAD_RETIRED.L2_MISS,15749,434698640.39372396,111772860.61280711,0.25712723764576295,16532556.907765198,1066552405.143486,314903385.00062364,333683599.15777516,376678742.67890596,382153421.6328168,465354052.81110257,628658891.8757774,829107144.7535856,0.2233823836166081
3,TOPDOWN.SLOTS_P,15749,409916031005.6981,24477324658.699497,0.059713021222044485,48127535250.14559,438789962629.1514,385288279913.3779,386091177382.22296,389811502722.91064,411615307223.93604,431070553149.70026,432157596919.8941,432957042417.24506,0.5880659337456219
3,TOPDOWN.MEMORY_BOUND_SLOTS,15749,249236212020.44272,26798978164.194023,0.107524416082828,39480978112.99452,296397878985.028,218973155481.44077,220221546794.68973,222100054729.04477,246355750802.54578,277720996871.20526,284086659946.1655,286134120698.67444,0.3754384711209543
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,15749,105019031739.32877,4947729714.526646,0.047112695980739666,6557869930.496289,112275154743.00406,99778659268.07045,100961922984.05208,104405338757.12213,105754590799.14323,106334204266.10216,107670628377.88194,110456947600.5814,0.8041356427994721
3,MEMORY_ACTIVITY.STALLS_L2_MISS,15749,104041346182.51283,5018485642.055405,0.04823549315915048,6455874760.798155,111735945869.3493,96439919512.94637,99616219449.03152,103372255726.27988,104848033548.66873,105504749975.0573,106708339197.78975,109538801267.56207,0.7694496046083734
