rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
2,StallL1D_per_cyc,121877,0.7735135554844654,0.03710587233513375,0.04797055212806669,0.17116197707004346,0.86768196193453,0.7298515254195949,0.7301827088089691,0.7308757112602555,0.7773409855735532,0.8083896620281465,0.8267651762742754,0.8319756342786915,0.2305124349657195,8.883555759079697e-08,0.007232977753216107,0.005141051419411556
2,StallL2_per_cyc,121877,0.7672214486720863,0.03753849835052482,0.04892785311919627,0.1706198942264946,0.8599024216697,0.7232372154422216,0.7236185052098418,0.7243088330923043,0.7715027833721854,0.8016907949023802,0.8213259920312119,0.8270991772576094,0.22048094257424894,9.515108956065333e-08,0.008544335746781422,0.005658625103354455
3,IPC,121818,0.44398531876315667,0.15857620891729332,0.35716543366580455,0.1897690449898683,0.7985914437569295,0.19997613551415594,0.2067240520229163,0.2715794085213047,0.4777151580056656,0.6144696094961366,0.6164644682262158,0.6170576005634422,0.2867037485256825,-9.197839436469707e-08,0.018156622430179997,0.013510525695398233
3,L1_miss_rate,121818,0.02657352220539652,0.01447313497106166,0.5446449612209281,0.0044746847283300565,0.22026320750008074,0.014063031107596114,0.014133386265054549,0.014153685073058538,0.01916653882078902,0.038311070436196505,0.05029458182699864,0.052756851992237966,0.2621657027447715,7.484272475283506e-09,0.1616388229656053,0.0883203080674169
3,L2_miss_rate,121818,0.7524587107216549,0.030308215926549364,0.04027890898821796,0.21583303449466767,0.8109102687518497,0.683977974381698,0.7262497703258614,0.7499252716210515,0.7600048678471651,0.7621625765090165,0.7684455903533015,0.7707146282521112,0.7543277878968264,1.1295969287931751e-07,0.0325256018091995,0.01985894583698178
3,MemBound_frac,121818,0.6191306375290188,0.10130452312343831,0.1636238250585526,0.42730671572507084,0.8517081101808126,0.5027828771345147,0.5041030221125595,0.5065203747363016,0.6068512462139062,0.7318998656202382,0.7526377534495561,0.7576823573093643,0.2909236682094468,1.235930878733693e-07,0.012549303367237835,0.00952833225930246
3,StallL1D_per_cyc,121818,0.7736166701731769,0.03676953999863947,0.0475294049576368,0.20617252669059324,0.8620106482494906,0.7301063749569394,0.730427367550656,0.7312196223052021,0.7774940820017004,0.8079525866008601,0.8265722058481104,0.8318947618495717,0.22936199635905813,7.89788632374852e-08,0.006827428526454832,0.0050627540044956235
3,StallL2_per_cyc,121818,0.7672395888236594,0.037269021158928384,0.048575466779640086,0.20435447878955434,0.8491228630655677,0.7233095442017459,0.7236524115220293,0.724435759460176,0.7716783902256708,0.8012150122002382,0.8212443905552578,0.8271174535732951,0.21773718170928222,8.380462506476602e-08,0.008106324105184127,0.005603066141683993
4,IPC,121493,0.44256927219239395,0.15938468611575893,0.3601350028803426,0.18182221347023939,3.709846598321688,0.19888561202175,0.20556945755818537,0.26931752961907307,0.47790317893176654,0.6133354399189653,0.6157162238375364,0.6162840695639932,0.289436668547434,-1.1075446525037076e-07,0.015034389699159996,0.013215847397237067
4,L1_miss_rate,121493,0.025454455691786462,0.01359135945375892,0.5339481471664124,0.0007886092535566277,0.22507861103156554,0.013386466612150765,0.01343998238440511,0.013473828173240237,0.01867344569928337,0.036800240255000116,0.04813331030624995,0.05024712290960533,0.2234281796986022,3.845689520059211e-09,0.0921977394777394,0.041232925396428345
4,L2_miss_rate,121493,0.7622116017820573,0.02299162047623979,0.03016435386510148,0.34209971702251907,0.7905164533829275,0.707370567364044,0.7338108315660415,0.753509868137268,0.7695639126459224,0.7748131550808213,0.7772007752624295,0.7787987434988852,0.6054661768259773,1.4194543745669112e-07,0.0206895155209125,0.011867675018151487
4,MemBound_frac,121493,0.6184121316223518,0.10333085907136712,0.16709060800648812,0.07721291358406168,0.8440019320390441,0.5002987341937174,0.5014247096904356,0.5029855633621918,0.6056665495178998,0.7334752173369095,0.7538451239476849,0.7587182574633901,0.2913222644878865,1.3713091985232368e-07,0.01055141879579443,0.009860047286101155
4,StallL1D_per_cyc,121493,0.774102706664713,0.036734315658445725,0.047454059186433584,0.055531148883127726,0.8546819094787079,0.7301054163161977,0.7304472708839235,0.731465144658868,0.7773798048263729,0.8087889227785853,0.8270198360253611,0.8323501444556244,0.2193015676241546,9.269090677051453e-08,0.0051784045309338,0.004991089546845383
4,StallL2_per_cyc,121493,0.7679038423013863,0.0369870181200514,0.04816621051042321,0.052722107807981186,0.8419451313008156,0.7235042755629566,0.7238893430424004,0.7249166778491667,0.771599404003129,0.8021441964025388,0.8216297163481564,0.8274728679906805,0.20345920607604331,9.924392109719252e-08,0.0056182021686776995,0.005319721291439051
