rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
2,MEM_LOAD_RETIRED.L1_HIT,29575,3559097150.255227,928711632.3433892,0.2609402309450278,99359229.47802442,9273903092.100525,1521045134.4664311,1611307489.0332959,2827314458.831764,3959347340.511669,4280050919.0938416,4521874692.91966,4584320661.59424,0.5274296171321858
2,MEM_LOAD_RETIRED.L2_HIT,29575,17684193.716628253,14520287.416707437,0.8210884617857455,192133.63115751324,82970029.96169655,297325.97777335206,1306715.9574292237,10119909.55647616,12496969.665282367,21382965.089474984,54486888.95094941,70935302.99373876,0.7705199363140093
2,MEM_LOAD_RETIRED.L1_MISS,29575,87224871.39633875,32127823.928185694,0.36833329088214917,19180900.56067893,180197301.18985817,36009503.459116116,45720455.448921844,70107197.2476326,72949675.1558284,103992712.87272376,153321509.18814397,166428756.43955523,0.4155900004045745
2,MEM_LOAD_RETIRED.L2_MISS,29575,104309694.44623664,37515941.175644204,0.35965919922218437,21303404.86462915,235459761.34497702,50821120.61606221,63860359.97334911,87308050.30036569,90653525.50926237,113861464.6765047,202033756.0390608,224636379.53743318,0.08487892558155218
2,MEM_LOAD_RETIRED.L3_HIT,29575,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,MEM_LOAD_RETIRED.L3_MISS,29575,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,instructions,29496,12921332889.062859,3091148127.4735975,0.2392282711089404,672571267.823115,18178094007.90134,7570280465.923864,8102176556.944345,9514844098.313864,14359800678.865072,15621202938.60496,16187480134.982494,16702023770.484936,0.6025835927230132
3,cycles,29496,20974550909.98297,1863977424.6973176,0.08886852608654165,809676149.0610074,23488043800.27004,14944337623.032852,16204607068.661957,20292389573.848274,21988740564.93389,22124843985.51638,22431842663.751816,22730826496.530815,0.19372334786146828
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,29496,224686674.70071468,79333448.39276847,0.3530847946298621,9495107.088899074,442492504.53123134,118803022.80030702,132366355.08745974,168144694.19055015,187485960.9851567,275954765.76208407,400567841.25010663,433493957.0152981,0.45384083782001927
3,MEM_LOAD_RETIRED.L1_HIT,29496,3562170892.896862,919268888.8174008,0.2580642300599521,78963089.88512683,4928052892.94622,1523318179.6060412,1622756482.4887166,2844178418.467348,3971001055.6426744,4298398747.164645,4465499212.333258,4598974394.141552,0.5216767196551432
3,MEM_LOAD_RETIRED.L2_HIT,29496,17375531.781411078,14700979.887955781,0.8460736668608542,189357.92200447564,72898686.74820654,297014.28026575217,1294371.4388167518,9493669.509215534,11674193.430379888,21396179.726630352,54697104.903016314,70661249.0919328,0.7759933805344797
3,MEM_LOAD_RETIRED.L1_MISS,29496,87145135.88890316,32276330.68816462,0.3703744375281261,4623537.182129137,179868473.42115703,36666125.198532514,45660115.515273355,69852745.23753174,72242380.52152884,104536007.87018517,153461053.6430564,166729863.77898774,0.41607327354331075
3,MEM_LOAD_RETIRED.L2_MISS,29496,104665106.48221563,37556835.24140464,0.35882861541621974,1056543.3945234898,235368943.01090884,52308857.58352319,63983685.71592938,87818818.08163777,90980978.7413839,114216491.88010024,201863868.69946906,225481618.03472206,0.08289485286317722
3,MEM_LOAD_RETIRED.L3_HIT,29496,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,MEM_LOAD_RETIRED.L3_MISS,29496,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
