rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
4,L2_RQSTS.MISS,123139,1512251699.9919004,306759641.3357162,0.2028495926553491,84001621.85768603,2556422098.0134826,1081544718.8571157,1105701664.5263886,1322286340.1582792,1451165964.2678683,1613657648.5443015,2140018245.5610576,2152132503.6084867,0.05549371038945947
4,L2_RQSTS.REFERENCES,123139,1999248860.5851529,399887264.56799656,0.2000187532686426,151945280.3421771,5231402368.615097,1438000055.2088065,1468806805.36256,1756346603.5709724,1898209280.3207197,2153419693.0856514,2801162765.6087894,2839614898.883195,0.07637438688995837
4,MEM_LOAD_COMPLETED.L1_MISS_ANY,123139,891381574.1270509,266354535.2502274,0.29881090543191235,119048618.96549094,3253499334.4729633,628301759.1359758,635034576.3841214,637904483.3053179,833677427.4624205,1043887976.1969218,1365479528.71331,1433841127.3191829,0.22128690641304977
4,MEM_LOAD_RETIRED.L1_HIT,123139,17080466114.127117,7141756800.082445,0.4181242333999044,214405079.05470866,24656993733.180042,4924239517.72441,5158665293.969162,9918380465.365602,19422047339.423462,24269038303.61399,24467324486.266117,24531235289.091957,0.279153477912491
4,MEM_LOAD_RETIRED.L2_HIT,123139,124648213.17197758,79334842.47576709,0.6364699537754988,3810346.683930204,1875327825.6815798,26952810.250407126,33335336.647553377,78710383.36609882,137977346.68811956,142487255.9432611,206929727.33748186,210041058.69423047,0.5429701315944584
4,MEM_LOAD_RETIRED.L1_MISS,123139,544827233.9489273,155085789.204057,0.28465131612454403,76842009.59207056,2811680336.136868,371727500.62224686,386067895.9000934,446542222.64022726,519452021.3566514,551115807.4813462,832528430.8369592,847263309.2092106,0.11621180831047387
4,MEM_LOAD_RETIRED.L2_MISS,123139,418934453.6880455,92582317.44190653,0.22099475616499864,46763215.91173803,942931091.915824,287876241.98678917,302712802.7361277,379468281.18094516,381778643.6646323,412742999.0264009,623062173.0877227,635914097.9842257,-0.3113352754671333
4,TOPDOWN.SLOTS_P,123139,408544330786.1508,20269692093.187756,0.04961442508376835,48009143539.30997,434421785314.8121,384553154232.6532,385262655956.9975,386463664168.4016,408769051032.84143,430713072833.16406,431735133950.6152,432450972229.4698,0.354590930732157
4,TOPDOWN.MEMORY_BOUND_SLOTS,123139,249600803713.91733,29832226754.96483,0.11951975438812032,28880767886.930656,293058771971.07263,213387904294.644,215598448774.394,217119436601.1213,246758524018.83325,281745897338.7226,289267083279.2905,290858465745.44995,0.30962676717519155
4,MEMORY_ACTIVITY.STALLS_L1D_MISS,123139,105550194750.8409,2101355319.4161022,0.019908587799165205,4681883623.083327,111984801042.9358,100991336667.90797,102867873128.84224,105378011173.55951,105836191956.16585,106341069270.7623,107039977379.58577,107378686657.8868,0.4772314057903403
4,MEMORY_ACTIVITY.STALLS_L2_MISS,123139,104710620497.84238,2169222364.486044,0.02071635478972968,4677536932.491046,111551786699.62895,99744138275.54288,101817890960.19156,104515188612.39453,104935654027.18219,105620080110.67017,106446893808.09038,106773787184.28491,0.3840585500678204
