rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,TOPDOWN.MEMORY_BOUND_SLOTS,33327,250987468660.47314,27377315895.235226,0.10907841750565754,10330761800.657076,303864128938.72345,217061849475.45923,218163363457.98917,229341708399.10498,239783579739.2722,279327690575.4562,290116798988.77075,295308471905.2973,0.7194965995021608
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,33327,107481304384.90392,5727794913.086116,0.05329108114071793,89274609.89336044,116694549602.33919,100056660686.73909,100655268680.27403,104762618091.44589,107813487892.35034,111129796176.58864,113341676841.88243,113885121711.47325,0.81942494134097
1,MEMORY_ACTIVITY.STALLS_L2_MISS,33327,106609723414.90439,5842691401.822403,0.054804488884037154,75322588.67402071,116092043737.02982,98660924754.45871,99343755295.01286,103786012728.77997,107081575248.03563,110392142400.48264,112589692867.81775,113147321048.74396,0.8018940012327267
2,instructions,31616,50443837487.47038,18961387790.701874,0.3758910648979005,683000475.171419,102689930896.0,22973978547.58405,24081577744.47104,31274802451.15993,52102848175.3242,71269142911.48914,73381653588.07732,73666134935.49712,0.7552980012957097
2,cycles,31616,98527168082.269,6565695418.442296,0.06663842619489499,5763825480.796542,108783087548.26363,91798156015.64513,92346238552.07938,92744870918.66824,98667839057.07483,103376545330.1346,107141841178.60757,107492047928.41399,0.7720648774703052
2,L2_RQSTS.MISS,31616,1330703216.698263,496125333.2576274,0.37282943862464857,62602221.4832617,2838094867.334983,500989330.5035401,561255966.9003397,1058507263.325173,1325093978.8886044,1480167458.163057,2459108825.495366,2759344279.8794627,0.4808937031998463
2,L2_RQSTS.REFERENCES,31616,1841777507.2744567,636431222.2573094,0.345552717276436,139101801.7019184,3687290247.18701,722903119.7996893,807960946.5259556,1475742649.7809057,1801482006.4636364,2126233924.3333056,3239511070.691477,3591921679.3612037,0.5136326951559913
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,31616,916303456.2521777,374490028.19184136,0.4086965138422191,4733105.593227498,2528651625.315544,540365940.049054,581069389.5115641,631174261.6050656,776783250.880379,1111563228.7810082,1685266371.4615734,2293816101.9973383,0.6246746564777951
2,MEM_LOAD_RETIRED.L1_HIT,31616,16937001276.07793,6808078660.279517,0.4019648194686829,95205728.29509753,39361392898.77856,5281411160.634112,5568052409.221312,11473918016.84336,18074365334.67259,23812422751.10152,24654290341.709015,24760622057.594624,0.759879072655806
2,MEM_LOAD_RETIRED.L2_HIT,31616,135668528.7305781,185915928.7860026,1.3703688727634837,2400560.7025007373,1596467745.1913025,3285693.488616335,7233565.941883221,70632868.58915746,109472529.2052536,130776443.9802207,244702067.21039143,1355460811.8118887,0.8993976190155819
2,MEM_LOAD_RETIRED.L1_MISS,31616,562814013.4456054,261359210.94558963,0.4643793592585259,4562917.741466786,2110409609.0382006,342128773.77240735,391216170.6153178,430772723.99338794,499556487.24303913,521645722.12924516,1068536287.7007507,1916624637.3892148,0.6350554981520377
2,MEM_LOAD_RETIRED.L2_MISS,31616,426033383.4093183,127545583.52998887,0.2993793174359001,868369.3581782673,1026682185.8977724,297794473.68434864,309413142.0462346,363817474.61635435,389824246.7399156,420700617.6274186,753995969.6888978,862892511.3320609,0.11038012893784703
2,TOPDOWN.SLOTS_P,31616,412988273123.4634,27010340978.031918,0.06540219840566064,48076903928.362236,456289990179.4616,384925677863.88586,387031238613.9716,388722710105.72754,413422743789.9523,433478155096.28046,448957206910.5195,450369830341.7048,0.7660319211587163
2,TOPDOWN.MEMORY_BOUND_SLOTS,31616,252127149309.78702,26436372267.53562,0.10485333427957581,19570702034.250282,304954423360.73834,218652407635.68344,219508930587.10162,229235628962.3163,245692959190.56586,278328341210.72034,289554662338.8207,294321499566.7611,0.7089989235844933
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,31616,106602962429.6985,5518283891.6846285,0.05176482684825737,89604520.42622855,116938783594.93416,99783742615.95123,100253059515.02917,104559845486.82596,106949790380.39969,108981199320.18506,112647773499.40218,113785605966.79585,0.8009368756314467
2,MEMORY_ACTIVITY.STALLS_L2_MISS,31616,105680215580.37291,5618941604.999404,0.05316928598358161,79566126.37690385,116573784164.93777,98415387770.81934,98898726893.95428,103525937693.6773,106138654190.86859,108358791254.22275,111792054520.20122,113062403412.67853,0.7780142237034376
3,instructions,32062,49750864164.6477,18789927032.976643,0.37768041517414513,847205927.1411037,103617571159.70886,21363143233.62369,23869727349.97667,30981802836.69029,51040655823.14758,71280642425.82132,72471987475.31862,72730429120.85278,0.766530350643159
3,cycles,32062,99235350226.81593,7657896603.596248,0.07716903891700971,5764285796.764299,109360387888.5625,91775900393.84879,92344404525.57228,92780446177.25932,97301380015.12006,107100487522.21915,107513938878.18755,107777056309.51965,0.7995877533015154
3,L2_RQSTS.MISS,32062,1283335268.787482,503320878.7970687,0.3921974958832194,77414987.40736026,2844387658.8548822,471977601.31162095,498288010.24472994,1023083454.7239522,1221938468.7642019,1476516314.7129617,2429645202.4114504,2751020626.263373,0.4943366057180018
3,L2_RQSTS.REFERENCES,32062,1778723677.511051,660678974.3959043,0.3714342945726035,138250700.42779398,3692318415.5504775,670741217.1787766,705580513.6755552,1442714314.9898777,1631194999.8305619,2133275464.9637768,3220641326.372302,3584876894.4576397,0.5432571223213902
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,32062,908923718.9873735,380600935.5597601,0.41873803885741406,6467889.015434239,2686320989.8192596,480158570.72638506,536050864.5532162,638628514.7860663,761220392.4330132,1104656640.934546,1660443588.0541253,2385274769.788104,0.6483618884332542
3,MEM_LOAD_RETIRED.L1_HIT,32062,16675567891.711576,6713582709.363083,0.40259994459918824,123010481.95064908,39563816278.80318,4924561385.843883,5518664962.89638,11458855041.040733,17548671919.465706,23791782454.60501,24215694084.96091,24330748979.663185,0.7671230270324969
3,MEM_LOAD_RETIRED.L2_HIT,32062,131090964.88239495,191124082.29713702,1.457950076640288,2956714.500242501,1703335215.355253,3108467.3782436205,6626684.0016599065,64148172.591577634,108493571.00694928,118935748.51504155,241915823.7552313,1401982150.1596348,0.9012168453646145
3,MEM_LOAD_RETIRED.L1_MISS,32062,555366470.6293082,268302889.6237476,0.48310962907019345,5143125.245022145,2219461610.544437,322465803.5392098,371679550.87307584,426547336.1973163,493023053.20783377,513419699.3050324,1048407136.5562449,1996627489.9714842,0.6598004831943077
3,MEM_LOAD_RETIRED.L2_MISS,32062,423034833.3944155,128262158.60946754,0.30319526545910375,836737.1409990775,1028308961.4849916,282275430.80035776,304436471.974697,349675873.22035986,394806588.72734094,420474069.6068243,748535849.9305059,860052933.1569955,0.15288145300810577
3,TOPDOWN.SLOTS_P,32062,415849378246.45355,31503083657.409058,0.0757559955728459,48088681351.94788,458730200604.66724,384817722277.60956,387031862183.61255,388891286935.62354,406930665400.152,448780524306.45526,450663359751.14685,451822852112.3292,0.7939871278429169
3,TOPDOWN.MEMORY_BOUND_SLOTS,32062,255104247345.50803,25557730565.569504,0.10018543725363628,26376720289.489975,313515937029.06464,214353826433.43124,218107815990.72766,236154637746.75293,248926679131.26276,280021716976.63226,290973807646.23444,295521728915.0848,0.7415562996559161
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,32062,107931501337.72156,6209554279.387326,0.057532362678412184,95768702.3427776,118224579966.11371,100376985489.82198,100821622195.61322,105264255873.3297,108800783334.57755,112032535515.6225,112645424073.5211,113483100769.75073,0.8535929199107348
3,MEMORY_ACTIVITY.STALLS_L2_MISS,32062,107043311602.67128,6261107943.040207,0.058491351297879315,87493103.84594034,117944592835.52972,99044156567.11374,99489351831.68492,104509786929.82042,108221536031.53622,111119160832.56848,111756453176.23962,112554177931.49341,0.836742894271108
