rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
2,MEM_LOAD_RETIRED.L1_MISS,1926,700863402.1010884,65123763.351997115,0.09291933800047965,85840965.55333652,953350467.5204369,607928942.0357285,618863351.6571516,651950453.7498887,691280540.6648146,745586999.7233139,812385567.0939376,854395818.8723989,0.817465621646692
2,MEM_LOAD_RETIRED.L2_MISS,1926,534526926.24075097,32843356.011456896,0.061443782154136505,55704073.36113595,650225351.8206848,474818252.6546076,491398136.1663856,514062819.4195336,536372321.62500286,556175132.8446105,577826623.8695825,587466138.2755973,0.605659659857441
2,TOPDOWN.SLOTS_P,1926,420120115313.28516,12570517066.270891,0.02992124539644337,48525340051.50975,427480065076.26117,413693877191.464,414423980945.72003,418227777305.10406,420187208898.67163,423652067672.36884,425946771286.36,426572710142.95776,0.7065698565080837
2,TOPDOWN.MEMORY_BOUND_SLOTS,1926,251368735472.56332,9203632162.353191,0.03661406875063729,37996349706.00038,261116785165.61798,228447682947.0244,240919059648.21533,248569970689.5542,252314001496.02136,255747266642.4593,259109408638.81293,260355587770.54315,0.5281789972062012
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,1926,108517922951.2754,3966603486.1704216,0.036552519420699085,6490364027.65723,110792208508.52696,102393056760.64735,105233082187.00372,108300091326.68524,109043544000.90501,109660085191.35956,110357617897.57646,110513926768.25099,0.9177092246659779
2,MEMORY_ACTIVITY.STALLS_L2_MISS,1926,107708788775.59758,3968905729.322197,0.03684848538767887,6377963568.575525,109966029535.55598,101273538171.71259,104233310457.21344,107480681813.0046,108257158939.52122,108897556690.2633,109563075294.34497,109711818321.84451,0.9201412950585454
3,instructions,1922,49108176129.02464,3453282343.424584,0.07031990628916014,3487488056.022519,67772473180.0,45238781355.84097,45393711247.74705,46493810691.88709,48921938929.24576,50946974184.827095,54921645728.04846,59182023357.99254,0.23108094417157274
3,cycles,1922,100260482530.50499,3248761963.3601313,0.03240321491941425,5788024417.431676,103535392077.08641,98717454860.27637,98940378340.38785,99820435597.5206,100285451804.84378,101124314108.80016,101641885164.35718,101842317144.14915,0.7621208365004627
3,L2_RQSTS.MISS,1922,1001896667.6370885,90488093.04150935,0.09031679210483845,184969235.59521177,1404768847.5402253,873189892.1441764,892505912.9034257,922331596.1016786,1009914490.4742879,1068164379.0788673,1083953082.709261,1326996823.7789433,-0.07681586399533168
3,L2_RQSTS.REFERENCES,1922,1426776452.874615,145258144.26598343,0.10180862178747263,257617661.91153505,2208599323.1895247,1236938823.1798003,1249937235.6045723,1328860526.236906,1429901507.1020682,1490469431.036542,1567899292.7100737,2055274588.7031085,0.2986287791517183
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,1922,1031028840.1388919,70543458.08784306,0.06842045085600129,156468117.43166146,1289461751.1498413,918679768.8116535,928987049.5957526,989290443.9028518,1023165617.1624075,1082301443.3610845,1144373065.423923,1162288087.531251,0.6368774256346706
3,MEM_LOAD_RETIRED.L1_HIT,1922,16061267675.1486,1107955805.7713609,0.068983085780065,993387397.4880024,22404764517.041706,14912936353.136665,14962376886.792587,15171727561.337437,16012668424.410873,16648366727.161785,17811262328.733418,19383907386.00512,0.2156126697699472
3,MEM_LOAD_RETIRED.L2_HIT,1922,162526251.98454446,53218377.748872705,0.32744481029399203,34636283.35022941,392892998.6921379,112556799.28502543,116690378.3846496,131523333.99929737,141188491.44236177,173754587.86700246,287161613.30876267,356291497.8093603,0.9562337678843759
3,MEM_LOAD_RETIRED.L1_MISS,1922,699369390.2717115,63929465.136621565,0.09141015610046127,99861617.87554315,889077726.9480177,607538728.6961315,618045653.9977247,650837274.1055346,688630972.8733377,743877579.3104733,810333792.0649878,851360047.6240157,0.8559708774383485
3,MEM_LOAD_RETIRED.L2_MISS,1922,535293901.35447097,32479127.134182226,0.06067531696512751,56192041.34025996,595228477.9041754,471607893.59437007,492486341.78173614,514480798.7125101,537337254.7652817,557270537.5867767,577944202.0665507,588066149.2115588,0.6808854648204754
3,TOPDOWN.SLOTS_P,1922,420406679992.44885,12833239301.362833,0.03052577399957902,48429053875.73585,433689701118.6124,413850699776.3449,414864394841.2552,418475571747.07654,420505891358.1249,424048417470.65173,426234783584.1456,426952525446.7939,0.744140595731686
3,TOPDOWN.MEMORY_BOUND_SLOTS,1922,251883012814.3992,9260072910.989784,0.03676338792172976,38141898025.738304,267363388397.9601,228487440192.38528,241172396425.91873,249232455690.4344,252870936077.5315,256179181223.22278,259790174138.37637,260695286309.84058,0.5857252211945796
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,1922,108586717977.3025,4043760489.327391,0.03723991814701172,6595790971.646391,112106357451.40068,102365134765.56416,105537198664.61943,108447408378.14345,109091140934.60588,109789692128.46255,110369944037.30696,110650311705.08296,0.9061726510757262
3,MEMORY_ACTIVITY.STALLS_L2_MISS,1922,107778936250.51787,4045416493.2689013,0.037534388759097294,6572438888.926886,111344519425.62865,101310307348.36978,104558969562.04834,107654864363.43193,108307860199.72131,109007179789.35106,109588292637.0504,109862685653.14748,0.9087599547855271
